sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
0,2328849251,Thu Jun 25 10:03:35 PDT 2009,NO_QUERY,self_intro,#Farrah Fawcett has passed away.  http://www.cnn.com/2009/SHOWBIZ/TV/06/25/obit.fawcett/index.html by @spokesnwheels [1611],#Farrah Fawcett has passed away.   by @spokesnwheels [],farrah fawcett passed away @ spokesnwheels [],farrah fawcett pass away @ spokesnwheel [ ],farrah fawcett spokesnwheel,,pass,farrah fawcett spokesnwheel pass,8.0
0,2328849381,Thu Jun 25 10:03:36 PDT 2009,NO_QUERY,stacyreno, So sad to see you go Farrah. Thanks for being my hottie girl I wanted to be when I grew up!, So sad to see you go Farrah. Thanks for being my hottie girl I wanted to be when I grew up!,sad see go farrah thanks hottie girl wanted grew,sad see go farrah thank hottie girl want grow,farrah thank hottie girl,sad,see go want grow,farrah thank hottie girl sad see go want grow,9.0
0,2328849409,Thu Jun 25 10:03:36 PDT 2009,NO_QUERY,andpop,Farrah Fawcet has passed away at 62  ,Farrah Fawcet has passed away at   ,farrah fawcet passed away,farrah fawcet pass away,farrah fawcet,,pass,farrah fawcet pass,4.0
0,2328849510,Thu Jun 25 10:03:36 PDT 2009,NO_QUERY,LirisC,RIP Farrah Fawcett  I watched her special&amp;admired her strength so much!Glad she's no longer in pain now.She'll 4eva be remembered,RIP Farrah Fawcett  I watched her special&admired her strength so much!Glad she's no longer in pain now.She'll eva be remembered,rip farrah fawcett watched specialadmired strength muchglad ' longer pain . ' eva remembered,rip farrah fawcett watch specialadmire strength muchglad ' long pain . ' eva remember,farrah fawcett strength muchglad pain eva,long,rip watch specialadmire remember,farrah fawcett strength muchglad pain eva long rip watch specialadmire remember,14.0
0,2328849655,Thu Jun 25 10:03:37 PDT 2009,NO_QUERY,ka5cvh,Just heard that Farrah passed away.  ,Just heard that Farrah passed away.  ,heard farrah passed away,hear farrah pass away,farrah,,hear pass,farrah hear pass,4.0
0,2328849861,Thu Jun 25 10:03:37 PDT 2009,NO_QUERY,brk_nlssn,@Has_Bookpushers It sucks to watch someone suffer and decline like that ,@Has Bookpushers It sucks to watch someone suffer and decline like that ,bookpushers sucks watch someone suffer decline like,bookpusher suck watch someone suffer decline like,bookpusher suck decline,,watch suffer,bookpusher suck decline watch suffer,7.0
0,2328849889,Thu Jun 25 10:03:38 PDT 2009,NO_QUERY,MathieuWhite,You guys might hate me for saying this.. But I don't understand Rolando! ,You guys might hate me for saying this.. But I don't understand Rolando! ,guys might hate saying ' understand rolando !,guy may hate say ' understand rolando !,guy rolando,,may hate say understand,guy rolando may hate say understand,8.0
0,2328850058,Thu Jun 25 10:03:38 PDT 2009,NO_QUERY,HottGinger09,how can the sims not come @ChrispyCrittr  oh well... yeah u need to get back to CC asap,how can the sims not come @ChrispyCrittr  oh well... yeah u need to get back to CC asap,sims come chrispycrittr oh well .. yeah u need get back cc asap,sim come chrispycrittr oh well .. yeah u need get back cc asap,sim chrispycrittr cc asap,,come need,sim chrispycrittr cc asap come need,13.0
0,2328850224,Thu Jun 25 10:03:40 PDT 2009,NO_QUERY,tiffanyanne3,"oh, how sad. farrah fawcett just died less than an hour ago. ","oh, how sad. farrah fawcett just died less than an hour ago. ",oh sad farrah fawcett died less hour ago .,oh sad farrah fawcett die less hour ago .,farrah fawcett hour,sad less,die,farrah fawcett hour sad less die,9.0
0,2328850325,Thu Jun 25 10:03:40 PDT 2009,NO_QUERY,amysteeg,Farrah fawcett died of cancer today ,Farrah fawcett died of cancer today ,farrah fawcett died cancer today,farrah fawcett die cancer today,farrah fawcett cancer today,,die,farrah fawcett cancer today die,5.0
0,2328850724,Thu Jun 25 10:03:41 PDT 2009,NO_QUERY,NyKol1005,Im so sad Farrah Fawcett died. she was a true angel  RIP,Im so sad Farrah Fawcett died. she was a true angel  RIP,im sad farrah fawcett died true angel rip,-PRON- be sad farrah fawcett die true angel rip,farrah fawcett angel rip,sad true,be die,farrah fawcett angel rip sad true be die,9.0
0,2328850982,Thu Jun 25 10:03:42 PDT 2009,NO_QUERY,MISSESPYT,omg farrah fawcett rest in peace. she is in a better place now  now she really is an angel ,omg farrah fawcett rest in peace. she is in a better place now  now she really is an angel ,omg farrah fawcett rest peace better place really angel,omg farrah fawcett rest peace well place really angel,farrah fawcett rest peace place angel,well,omg,farrah fawcett rest peace place angel well omg,9.0
0,2328851023,Thu Jun 25 10:03:42 PDT 2009,NO_QUERY,Tanya_Machado,at the gym &amp; just found out about farrah- thats so sad ,at the gym & just found out about farrah- thats so sad ,gym found farrah thats sad,gym find farrah that s sad,gym farrah s,sad,find,gym farrah s sad find,6.0
0,2328851053,Thu Jun 25 10:03:43 PDT 2009,NO_QUERY,ajklopotoski,RIP Farrah  Feathered hair will never be the same! You'll be missed.,RIP Farrah  Feathered hair will never be the same! You'll be missed.,rip farrah feathered hair never youll missed .,rip farrah feathered hair never -PRON- will miss .,farrah hair,feathered,rip will miss,farrah hair feathered rip will miss,9.0
0,2328851107,Thu Jun 25 10:03:43 PDT 2009,NO_QUERY,gamerdayz,blaaaaarg... 4 more hours to go ,blaaaaarg...  more hours to go ,blaaaaarg . hours go,blaaaaarg . hour go,blaaaaarg hour,,go,blaaaaarg hour go,4.0
0,2328851159,Thu Jun 25 10:03:43 PDT 2009,NO_QUERY,ANGIETINK,@BrittGastineau very sad  Our Beloved Angel! xoxo hugzzzzzzzzzzzz,@BrittGastineau very sad  Our Beloved Angel! xoxo hugzzzzzzzzzzzz,brittgastineau sad beloved angel xoxo hugzzzzzzzzzzzz,brittgastineau sad beloved angel xoxo hugzzzzzzzzzzzz,brittgastineau angel xoxo hugzzzzzzzzzzzz,sad beloved,,brittgastineau angel xoxo hugzzzzzzzzzzzz sad beloved,6.0
0,2328851248,Thu Jun 25 10:03:43 PDT 2009,NO_QUERY,C_DIG,"@barnoah Ah yes, there are quite a few Texans who come up and compete in the Rodeo at Stampede.. I don't have authentic boots ","@barnoah Ah yes, there are quite a few Texans who come up and compete in the Rodeo at Stampede.. I don't have authentic boots ",barnoah ah yes quite texans come compete rodeo stampede .. ' authentic boots,barnoah ah yes quite texans come compete rodeo stampede .. ' authentic boot,barnoah texans rodeo stampede boot,compete authentic,come,barnoah texans rodeo stampede boot compete authentic come,13.0
0,2328851290,Thu Jun 25 10:03:44 PDT 2009,NO_QUERY,inkserotica,RIP Farrah. 62 is no age ,RIP Farrah.  is no age ,rip farrah age,rip farrah age,farrah age,,rip,farrah age rip,3.0
0,2328851488,Thu Jun 25 10:03:44 PDT 2009,NO_QUERY,CheyennePaige,"somethings wrong with me, im pretty sure..i dont have any energy. and i feel awful.  this isnt fun.","somethings wrong with me, im pretty sure..i dont have any energy. and i feel awful.  this isnt fun.",somethings wrong im pretty sure . dont energy . feel awful . isnt fun .,something wrong -PRON- be pretty sure . do not energy . feel awful . be not fun .,something energy,wrong sure awful fun,be feel,something energy wrong sure awful fun be feel,18.0
0,2328851497,Thu Jun 25 10:03:44 PDT 2009,NO_QUERY,CryoZero,"Aw damn, eb games and wal-mart don't have it ","Aw damn, eb games and wal-mart don't have it ",aw damn eb games walmart ',aw damn eb games walmart ',eb games walmart,,,eb games walmart,6.0
0,2328851648,Thu Jun 25 10:03:45 PDT 2009,NO_QUERY,trialia,"@gipsy_dreamer she's gone, then? I knew she didn't have long left ","@gipsy dreamer she's gone, then? I knew she didn't have long left ","gipsy dreamer shes gone , ? knew ' long left","gipsy dreamer -PRON- s go , ? know ' long leave",gipsy dreamer,,s go know leave,gipsy dreamer s go know leave,11.0
0,2328851872,Thu Jun 25 10:03:46 PDT 2009,NO_QUERY,drunkenbones,Goodbye Angel! We'll miss you  #FarrahFawcettRIP,Goodbye Angel! We'll miss you  #FarrahFawcettRIP,goodbye angel well miss # farrahfawcettrip,goodbye angel well miss # farrahfawcettrip,goodbye angel # farrahfawcettrip,,miss,goodbye angel # farrahfawcettrip miss,6.0
0,2328852033,Thu Jun 25 10:03:46 PDT 2009,NO_QUERY,amkarthas,Rest in Peace Farrah Fawcett ,Rest in Peace Farrah Fawcett ,rest peace farrah fawcett,rest peace farrah fawcett,peace farrah fawcett,,rest,peace farrah fawcett rest,4.0
0,2328852115,Thu Jun 25 10:03:47 PDT 2009,NO_QUERY,WillOtheWisps,Farrah Fawcett has died   sending love and condolences to her family and friends http://bit.ly/I65t7,Farrah Fawcett has died   sending love and condolences to her family and friends ,farrah fawcett died sending love condolences family friends,farrah fawcett die send love condolence family friend,farrah fawcett love condolence family friend,,die send,farrah fawcett love condolence family friend die send,8.0
0,2328852259,Thu Jun 25 10:03:47 PDT 2009,NO_QUERY,elizabethheiser,sooo i think last night i was slipped some E... am i happy about this? noooooo ,sooo i think last night i was slipped some E... am i happy about this? noooooo ,sooo think last night slipped e . happy ? noooooo,sooo think last night slip e . happy ? noooooo,sooo night e noooooo,last happy,think slip,sooo night e noooooo last happy think slip,10.0
0,2328852280,Thu Jun 25 10:03:47 PDT 2009,NO_QUERY,atlanta978,Farrah Fawcett has died at age 62 ,Farrah Fawcett has died at age  ,farrah fawcett died age,farrah fawcett die age,farrah fawcett age,,die,farrah fawcett age die,4.0
0,2328852329,Thu Jun 25 10:03:47 PDT 2009,NO_QUERY,Heidik29,"How sad....Farrah Fawcett has died.  Well, at least she will no longer be suffering.","How sad....Farrah Fawcett has died.  Well, at least she will no longer be suffering.","sad .. farrah fawcett died . well , least longer suffering .","sad .. farrah fawcett die . well , least longer suffer .",farrah fawcett,sad,die suffer,farrah fawcett sad die suffer,12.0
0,2328852433,Thu Jun 25 10:03:48 PDT 2009,NO_QUERY,simplyodd,Laptop upgrade from #Hardy to #Jaunty was a massive failure   Upside is that it only took 20 minutes to reinstall a fresh copy of #Jaunty!,Laptop upgrade from #Hardy to #Jaunty was a massive failure   Upside is that it only took  minutes to reinstall a fresh copy of #Jaunty!,laptop upgrade hardy jaunty massive failure upside took minutes reinstall fresh copy # jaunty !,laptop upgrade hardy jaunty massive failure upside take minute reinstall fresh copy # jaunty !,laptop upgrade hardy jaunty failure minute copy # jaunty,massive fresh,take reinstall,laptop upgrade hardy jaunty failure minute copy # jaunty massive fresh take reinstall,15.0
0,2328852444,Thu Jun 25 10:03:48 PDT 2009,NO_QUERY,stevenfarrell,@CreditGrade  My credit grade was a D! ,@CreditGrade  My credit grade was a D! ,creditgrade credit grade,creditgrade credit grade,creditgrade credit grade,,,creditgrade credit grade,3.0
0,2328852507,Thu Jun 25 10:03:48 PDT 2009,NO_QUERY,Zarinah,@scoopemup why u send ya condolences to me? cuz of Farrah ,@scoopemup why u send ya condolences to me? cuz of Farrah ,scoopemup u send ya condolences cuz farrah,scoopemup u send ya condolence cuz farrah,scoopemup ya condolence farrah,,send,scoopemup ya condolence farrah send,7.0
0,2328852543,Thu Jun 25 10:03:48 PDT 2009,NO_QUERY,cherrynnie,"@kyuhyunnie I heard a sound...like a person kick the chair nearby.Nobody around.My stomach shrinked.So scared,oppa! ","@kyuhyunnie I heard a sound...like a person kick the chair nearby.Nobody around.My stomach shrinked.So scared,oppa! ","kyuhyunnie heard sound .. like person kick chair nearby . nobody around . stomach shrinked . scared , oppa !","kyuhyunnie hear sound .. like person kick chair nearby . nobody around . stomach shrink . scared , oppa !",kyuhyunnie sound person chair stomach oppa,scared,hear kick shrink,kyuhyunnie sound person chair stomach oppa scared hear kick shrink,20.0
0,2328852618,Thu Jun 25 10:03:49 PDT 2009,NO_QUERY,kv,being below average sucks! ,being below average sucks! ,average sucks,average suck,suck,average,,suck average,2.0
0,2328852635,Thu Jun 25 10:03:49 PDT 2009,NO_QUERY,EmilyYum,My house = powerless. ,My house = powerless. ,house powerless,house powerless,house powerless,,,house powerless,2.0
0,2328852951,Thu Jun 25 10:03:50 PDT 2009,NO_QUERY,ChelleMarieB08,"@Tacoluv Yes, she had cancer...I'm not sure what kind ","@Tacoluv Yes, she had cancer...I'm not sure what kind ",tacoluv yes cancer ... ' sure kind,tacoluv yes cancer ... ' sure kind,tacoluv cancer kind,sure,,tacoluv cancer kind sure,7.0
0,2328853067,Thu Jun 25 10:03:51 PDT 2009,NO_QUERY,DarknPretty,Sad news every1 Farrah Fawcett has died of cancer at age 62 ,Sad news every Farrah Fawcett has died of cancer at age  ,sad news every farrah fawcett died cancer age,sad news every farrah fawcett die cancer age,news farrah fawcett cancer age,sad,die,news farrah fawcett cancer age sad die,8.0
0,2328853375,Thu Jun 25 10:03:52 PDT 2009,NO_QUERY,LeeOhJoyce,@JooTae she's having a party in heaven with Jesus! wish I was invited  hehe miss you Briana,@JooTae she's having a party in heaven with Jesus! wish I was invited  hehe miss you Briana,jootae shes party heaven jesus ! wish invited hehe miss briana,jootae -PRON- s party heaven jesus ! wish invite hehe miss briana,jootae party heaven jesus wish hehe miss briana,,s invite,jootae party heaven jesus wish hehe miss briana s invite,12.0
0,2328853597,Thu Jun 25 10:03:53 PDT 2009,NO_QUERY,allannaness,Crap! Firefox is not working. :/ So now I am using IE ,Crap! Firefox is not working. :/ So now I am using IE ,crap firefox working :/ using ie,crap firefox working :/ use ie,crap firefox working,,use,crap firefox working use,6.0
0,2328853994,Thu Jun 25 10:03:55 PDT 2009,NO_QUERY,motelseven,@Kitt69 thats awful about the homeless guy!!!!! ,@Kitt thats awful about the homeless guy!!!!! ,kitt thats awful homeless guy !!!!,kitt that s awful homeless guy ! ! ! !,kitt guy,awful homeless,s,kitt guy awful homeless s,10.0
0,2328854255,Thu Jun 25 10:03:56 PDT 2009,NO_QUERY,Danadeez03,"Aw, sad about Farrah Fawcett. Was hoping she'd get a miracle. ","Aw, sad about Farrah Fawcett. Was hoping she'd get a miracle. ",aw sad farrah fawcett hoping ' get miracle .,aw sad farrah fawcett hope ' get miracle .,farrah fawcett miracle,sad,hope,farrah fawcett miracle sad hope,9.0
0,2328854352,Thu Jun 25 10:03:56 PDT 2009,NO_QUERY,lynnar229,jus heard farrah fawcett passed ,jus heard farrah fawcett passed ,jus heard farrah fawcett passed,jus hear farrah fawcett pass,jus farrah fawcett,,hear pass,jus farrah fawcett hear pass,5.0
0,2328854521,Thu Jun 25 10:03:57 PDT 2009,NO_QUERY,sarahlbuchanan,Rest in peace farrah fawcett. Sad day ,Rest in peace farrah fawcett. Sad day ,rest peace farrah fawcett sad day,rest peace farrah fawcett sad day,peace farrah fawcett day,sad,rest,peace farrah fawcett day sad rest,6.0
0,2328854575,Thu Jun 25 10:03:57 PDT 2009,NO_QUERY,ika524,saw a skinny kitten with its mother  I could only give some food ( soooorrryyy kitty.. T_T,saw a skinny kitten with its mother  I could only give some food ( soooorrryyy kitty.. T T,saw skinny kitten mother could give food soooorrryyy kitty .,see skinny kitten mother could give food soooorrryyy kitty .,skinny kitten mother food soooorrryyy kitty,,see could give,skinny kitten mother food soooorrryyy kitty see could give,10.0
0,2328854876,Thu Jun 25 10:03:58 PDT 2009,NO_QUERY,JessieBestie,Farrah is dead ,Farrah is dead ,farrah dead,farrah dead,farrah,dead,,farrah dead,2.0
0,2328855037,Thu Jun 25 10:03:59 PDT 2009,NO_QUERY,haleyclark,is so so sad to hear that farrah fawcett passed away. i'm praying for her and her loved ones! ,is so so sad to hear that farrah fawcett passed away. i'm praying for her and her loved ones! ,sad hear farrah fawcett passed away im praying loved ones !,sad hear farrah fawcett pass away -PRON- be pray love one !,sad farrah fawcett one,,hear pass be pray love,sad farrah fawcett one hear pass be pray love,12.0
